ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0060349	bone morphogenesis	69	-0.498732823001785	-1.91536932363757	7.11589829810887e-05	0.000552267639344138	0.000319947908441286	6474	tags=55%, list=30%, signal=39%	MMP14/TSKU/CBS/PEX7/COL27A1/ATG9B/CHSY1/ACTN3/BMPR2/SP5/SMPD3/FREM1/SCX/SERPINH1/SOX9/BMP6/BPNT2/MEF2D/MSX1/INSIG2/INPPL1/CYP26B1/IHH/EXT2/DHRS3/AXIN2/COL1A1/COMP/THBS3/LRP5/TRPV4/BMP4/NAB2/FOSL2/RARG/ACP5/TGFBR2/CSGALNACT1
GO:0070925	organelle assembly	911	-0.283374899052897	-1.38927569502349	7.25748783113069e-05	0.000562525905043282	0.000325890879603916	5645	tags=31%, list=26%, signal=24%	HAUS8/AKAP13/TTLL1/LRRC23/PDGFRB/AP1S3/ELMOD1/NECTIN2/NF2/ULK3/CORO1A/CEP250/NEK6/GAS8/ACTG1/KCTD17/CHMP2B/RALB/CCDC40/RTTN/DZIP1L/RAB11FIP3/CFAP61/KCNF1/HAP1/SCFD1/NGRN/DDB1/AGO2/CFAP46/RPGR/IFT74/AP1S2/ARL6/EHD3/STAG2/DBNL/STAG1/SNX4/ARL3/DNAJB13/AP4M1/C9orf72/ATG3/RPS23/RPL5/UBXN2A/IL1RAP/BBS9/DYNC2H1/ARFIP2/EIF2A/INTU/CFAP100/SCLT1/TOGARAM1/EDN1/VPS37B/CEP290/RILPL1/TBC1D14/RAB1B/WDR44/HPS6/NUPR1/MARK4/PIERCE2/SPICE1/SRPX/CASKIN1/AP1S1/RAB3GAP2/RP2/EZR/TUBB1/WDR35/TBC1D7/HYLS1/DCAF13/HPS1/LRRC61/RO60/RAB43/NEK7/MVB12A/CLCN4/SIX4/MCAT/CHMP3/ABT1/CEP76/FHDC1/RPSA/VPS11/CDS2/CLASP2/ALKBH5/LMOD3/DNALI1/DNAAF3/PPP1R35/MRTO4/WRAP73/RILP/FAU/RPS14/MTMR3/BOP1/RANGRF/PWP2/LDAF1/PROX1/TCIRG1/TMOD3/TCAP/GALNT11/JMJD6/PLA2G3/VPS37C/RPS5/NOP53/IFT81/CEP164/DISC1/GTF2B/JHY/CEP83/RB1CC1/CHMP5/IRGM/ATG2A/ENKD1/BBS7/CCDC146/TBC1D12/RRP7A/CDC14B/ATG5/EHD1/PLS1/FXR1/PIK3C3/ODAD4/MAPT/EML3/VANGL2/DNAAF4/RAB7B/ATM/FUZ/SUGT1/CCNO/DRC7/RPS19/MSN/VPS4B/TMOD1/TRAPPC12/FNBP1L/CFAP57/CEP97/TTC12/ATG7/ARHGEF5/TEKT2/LZTS2/TIA1/LRSAM1/HGS/RAB32/RAB17/RAB3IP/CHMP4C/KIF3A/SAC3D1/MZT1/PLA2G4C/FLII/EFNB1/TUBB8/ABCB6/AP5Z1/MYOM3/HAUS7/PLEC/PRKD1/CEP44/STX7/TPGS1/TOM1/STAM2/SPEF1/KLC3/RPSA2/RDX/RFX3/ATP6V1D/WDR1/DNAL1/ZFYVE1/VPS33B/IFT140/CHMP4A/LRFN1/VPS37A/VPS28/PINK1/B9D2/HAUS2/DHX30/CHMP7/STBD1/KRT8/EHD4/CPLANE2/BBS2/SMAD4/RABEP2/CFAP298/SH3GLB1/ATG101/TUBGCP6/RPS3/DCDC2/ACTR3/RAB34/IFT20/PIBF1/YAP1/PTPRS/AVIL/NKX2-5/DNAH17/DNAH1/GABARAPL1/EHD2/RPS15/ATG4D/MOAP1/NUMA1/NOA1/DYNC2I1/GORAB/NRXN2/KIFC2/WDR45/ITGB1/WDR54/NOTCH1/SYNPO/CCDC103/UBXN10/CHMP1B/SPTBN2/LIMK2/TMF1/SRC/B3GLCT/SPAG1/CCDC78/CRIPT/ABCA3/ABCC4/HSPA1B/RAB20/FSCN1/MYL9/EFL1/LRFN4/TNNT1/HSPA1A/TXNDC15/FLNA/SQSTM1/KRT19/ANKRD1/ASB2/MISP
GO:0010718	positive regulation of epithelial to mesenchymal transition	47	-0.545313151576707	-1.96951253130999	7.34688702393932e-05	0.000568717575842764	0.000329477930484543	2586	tags=43%, list=12%, signal=38%	TNXB/ZNF703/BMP2/ADAM8/GLIPR2/LEF1/AXIN2/COL1A1/CTNNB1/SMAD4/TIAM1/ENG/BMP4/NOTCH1/RGCC/TGFB1I1/LOXL2/BAMBI/JAG1/TGFBR2
GO:0002274	myeloid leukocyte activation	159	-0.402353536215376	-1.7326428084426	7.36734995181735e-05	0.000569563820337134	0.000329968189440012	3428	tags=29%, list=16%, signal=25%	JMJD6/PLA2G3/TREM2/RABGEF1/IRGM/DHRS2/MAPT/CTSC/PTAFR/APP/ATM/PTPN6/ITGAM/IFNGR2/S100A13/SPHK1/PREX1/GRN/PJA2/ADORA2B/STXBP3/PYCARD/RORA/IL18/MCUB/PLCG2/LDLR/BATF/DYSF/PIK3CD/IL4R/GPR137B/TSPAN32/PTGDS/RAC2/HAVCR1/CPLX2/ANXA3/TNIP2/SBNO2/SYT11/F2RL1/UNC13D/ADAM9/TGFBR2/PLA2G2A
GO:0045765	regulation of angiogenesis	218	-0.372654807264428	-1.66242718210215	7.4099625445799e-05	0.000572118038325704	0.00033144793702058	2317	tags=22%, list=11%, signal=20%	HGS/SPHK1/EGLN1/SARS1/GRN/EPN2/ITGA5/PRKD1/MTDH/NOS3/CEMIP2/SLC12A2/FUT1/PKM/ITGAX/RAPGEF3/CTNNB1/EPHA2/EMILIN2/TIE1/GREM1/CD40/SP100/ENG/MYDGF/CHI3L1/ADM/SIRT6/ITGB1/PIK3CD/THBS2/VASH1/FKBPL/TNFSF12/RNH1/EMILIN1/RGCC/GATA6/ANXA3/SERPINE1/SPRY2/KLF4/HK2/PLXND1/SEMA6A/TGM2/ETS1/COL4A2/TGFBR2
GO:0043269	regulation of monoatomic ion transport	322	-0.342913711809474	-1.58621317085101	7.42400995802874e-05	0.000572463013021675	0.000331647792895844	6426	tags=40%, list=29%, signal=29%	UBR3/FKBP1B/LGALS3/TRPC1/KCNMB1/BAX/GAL/PPP3CC/F2/NIPSNAP2/SLC31A2/CD19/CALM2/ISCU/ATP1A2/CASR/GPD1L/FXYD2/PDGFRB/CORO1A/CCL5/SLC8B1/CTSS/CAMK2B/KCNJ14/KCNF1/INPP5K/ATP4A/RGS9/HAP1/GPR35/KCNN2/EHD3/SLMAP/ATP1A1/EDN1/GRIN3B/AHNAK/STIMATE/SCN3B/PACSIN3/TMBIM6/PDZK1/STIM1/CXCR4/KCNG3/GJC2/TMEM38A/JPH4/P2RX1/ATP1B1/LRRC26/AMIGO1/RANGRF/TCIRG1/GALR2/GSTO1/EPB41/AKAP9/TREM2/COA8/ATG5/BAK1/HRC/PTPN6/IFNGR2/PTPN3/CACNB3/SPTBN4/PDE4D/GEM/CBARP/CAB39/KCNN4/PSEN2/NKAIN3/CAV1/DPP6/TMX1/MCHR1/BCL2/PRNP/PRKD1/NOS3/TSPO/TMSB4X/PARK7/ANK2/PHB2/KCNJ11/CTNNB1/UBASH3B/SESTD1/NKAIN1/OPRD1/MCUB/KCNH2/GRIN1/PLP1/UTRN/CD4/NKX2-5/SERPINE2/TRPV2/GRIN2B/ARC/KIF5B/TESC/KLHL24/ITGB1/FXYD5/SCN1B/WFS1/CD63/TRIM27/P2RX5/OSR1/KCNAB2/GNB5/STC2/HOMER3/BIN1/RRAD/FLNA/TRPV3/PDGFB/GRIN2D/CEMIP/ASPH
GO:0031102	neuron projection regeneration	47	-0.544972048072187	-1.96828056464151	7.50403820527844e-05	0.000577888303025051	0.000334790852647325	4057	tags=43%, list=19%, signal=35%	MATN2/FIGNL2/SCARF1/APOA4/RTN4R/GRN/BCL2/RTN4RL2/TSPO/CTNNA1/FOLR1/KREMEN1/PTPRS/ADM/MAP1B/MAP2K1/KLF4/MMP2/FLNA/SPP1
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	123	-0.427476628726468	-1.78287932539357	7.54237932431667e-05	0.00058009342139146	0.000336068354638997	5139	tags=43%, list=23%, signal=33%	VASN/TMEM53/CHRDL2/MAGI2/PMEPA1/HDAC1/SKIL/ADAM17/FSTL3/LDLRAD4/WFIKKN2/PPARG/BRMS1L/RBPMS2/SUDS3/NCLN/IL17RD/SPRED1/SAP30L/BMP2/SINHCAF/PRDM16/CAV1/UBE2D3/SNX25/ADAMTSL2/WFIKKN1/SPART/SORL1/HTRA1/CRIM1/SMAD6/GREM1/ENG/SMAD7/SNX6/DLX1/DKK1/NOTCH1/SPRY1/TGFBR3/ARID4B/SMURF2/DKK3/BRMS1/EMILIN1/LTBP1/CD109/BAMBI/SPRY2/HSPA1A/GDF15/NBL1
GO:0045619	regulation of lymphocyte differentiation	162	-0.399269665844045	-1.72315252721772	7.62416151420794e-05	0.000585629681348414	0.000339275703155593	3208	tags=27%, list=15%, signal=23%	DDRGK1/IL23A/RIPK2/CYP26B1/ADA/PTPN6/BAD/IHH/JAK3/SASH3/NKAP/ADAM8/PNP/CDKN2A/INPP5D/LEF1/CD83/TNFSF4/ID2/PRKCZ/KAT5/RNF41/GAS6/IL18/ZBTB1/SMAD7/SOCS5/WNT10B/SOCS1/BATF/BMP4/MALT1/SMARCD3/IL4R/SLC4A2/LGALS1/SOX4/TNFSF9/JUNB/NRARP/ZAP70/TGFBR2/AXL
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	134	-0.416400581226917	-1.7588620753916	7.66394001683592e-05	0.000587929467787054	0.000340608049663852	3801	tags=31%, list=17%, signal=25%	AKR1C3/PIK3CA/HBEGF/CPNE1/NTS/TREM2/TYRO3/ROR1/PHB1/TXN/APP/PTPN6/CCR7/ADAM8/PRKD1/MTDH/PARK7/MST1R/PDGFD/PINK1/STK3/GAS6/BTBD10/IL18/ENG/MYDGF/CHI3L1/RGL2/ITGB1/EGFR/SRC/FAM110C/PTPRJ/F2RL1/TPBG/SPRY2/GDF15/DDR1/PDGFA/PDGFB/AXL
GO:0030832	regulation of actin filament length	136	-0.41597672370835	-1.76168356338261	7.73711205515917e-05	0.000592781815918348	0.000343419184202679	4680	tags=40%, list=21%, signal=32%	BAIAP2L1/KANK4/CAPZA2/SCIN/GBA2/BAIAP2/ADD3/LMOD3/FCHSD1/PIK3CA/CARMIL1/TMOD3/FCHSD2/CYRIB/ARHGAP18/RASA1/SVIL/ARPC5/LIMA1/TMOD1/SPTBN4/CCR7/TMSB10/PREX1/GRB2/SNX9/FLII/ELN/TWF2/DMTN/RDX/TMSB4X/WDR1/PLEKHH2/SPTAN1/SPTBN1/CTTN/PYCARD/NCK1/CAPG/KANK3/KIRREL1/AVIL/TENM1/ESAM/C15orf62/CYFIP1/CDC42EP5/HIP1R/SPTBN2/KANK1/CARMIL2/F2RL1/VASP/BIN1
GO:0051146	striated muscle cell differentiation	227	-0.368129169954273	-1.64605312653497	7.83068649419116e-05	0.000599182874382668	0.000347127540661698	5626	tags=37%, list=26%, signal=27%	AKAP13/PDGFRB/CDH2/KLF5/ACTG1/SYNE1/MAPK14/PTGFRN/MESP1/MYH9/BMPR1A/BHLHE41/SHH/COL6A1/EDN1/NRG1/PDLIM5/NACA/HDAC5/MSX1/HDAC4/SIX4/RPL3L/SORT1/YY1/LMOD3/FHL2/PROX1/TMOD3/TCAP/SPAG9/LARGE1/LRRC27/ATG5/EHD1/CYP26B1/ALPK3/MYO18B/TMOD1/BMP2/BIN3/CNTNAP1/RGS2/CACNA1H/RBM38/FLII/BCL2/MYOM3/PLEC/PRKD1/CDON/WDR1/CTDP1/KRT8/SMAD4/GREM1/CD9/IFT20/NKX2-5/EHD2/WNT10B/SIRT6/DKK1/BMP4/ITGB1/IL4R/FZD7/NOTCH1/TNFSF14/CAPN2/WT1/GATA6/RBM24/PLEKHO1/LMNA/MYL9/TNNT1/GDF15/SOX6/ALPK2/KRT19/ANKRD1/ASB2
GO:0032743	positive regulation of interleukin-2 production	23	-0.668623972329962	-2.00738673209386	7.87237542171204e-05	0.000601602500257687	0.000348529314335858	2965	tags=52%, list=14%, signal=45%	RIPK2/PDE4D/SASH3/STOML2/PNP/CD83/SPTBN1/RPS3/CD4/PLCG2/MALT1/TRAF2
GO:1903573	negative regulation of response to endoplasmic reticulum stress	42	-0.561867376797072	-1.97259181247933	7.91692703673738e-05	0.000604234431309612	0.000350054083804924	1772	tags=31%, list=8%, signal=29%	PARK7/NCK1/CREBRF/HERPUD1/SELENOS/WFS1/NR1H2/MAGEA3/UBXN1/HYOU1/HSPA1A/DNAJB9/PPP1R15A
GO:0045445	myoblast differentiation	87	-0.462531687840256	-1.8338141473238	8.03413033096508e-05	0.000611617361246462	0.000354331272658989	2004	tags=25%, list=9%, signal=23%	PLEC/PITX1/HINFP/IGFBP3/KAT5/GREM1/IL18/IFRD1/WNT10B/BMP4/ITGB1/LRRC8A/SMARCD3/NOTCH1/TNFSF14/LGALS1/ID3/MAPK12/SOX4/RBM24/SOX8/JAG1
GO:0030041	actin filament polymerization	150	-0.401059005596103	-1.71276498591449	8.02650288838032e-05	0.000611617361246462	0.000354331272658989	6549	tags=47%, list=30%, signal=33%	RICTOR/AIF1/ARF6/MYADM/TRIOBP/SPTBN5/PFN1/VILL/EPS8/PSTPIP1/WAS/CORO1A/TWF1/INF2/TMSB15B/CDC42EP2/CORO7/BAIAP2L1/KANK4/CAPZA2/SCIN/GBA2/BAIAP2/ADD3/FHDC1/CD2AP/LMOD3/FCHSD1/CARMIL1/TMOD3/FCHSD2/CYRIB/ARHGAP18/RASA1/SVIL/ARPC5/GAS7/TMOD1/SPTBN4/CCR7/TMSB10/PREX1/GRB2/SNX9/FLII/ELN/TWF2/DMTN/RDX/TMSB4X/SPTAN1/MICALL2/SPTBN1/CTTN/PYCARD/NCK1/CAPG/KANK3/KIRREL1/AVIL/TENM1/ESAM/C15orf62/CYFIP1/CDC42EP5/HIP1R/SPTBN2/KANK1/CARMIL2/VASP/BIN1
GO:0032386	regulation of intracellular transport	238	-0.362526331021358	-1.62773611433698	8.06569502161825e-05	0.000613239102407006	0.000355270803885127	5444	tags=35%, list=25%, signal=26%	FRAT1/ECT2/TNNC1/RAB11FIP3/PLK3/HAP1/SCFD1/MAPK14/TMEM53/IPO5/SUFU/OAZ2/SHH/REEP5/UBAC2/CEP290/UHMK1/RBM4/WWC1/STK11/CHCHD4/EZR/HYAL2/RANGAP1/CHMP3/ABCA2/VPS11/PKIG/SH3TC2/ALKBH5/RNF139/ATP13A2/PLA2G3/IFI27/ERGIC3/B3GAT3/EIPR1/EHD1/BRSK2/TXN/GRIPAP1/MSN/AKAP8L/FRAT2/SIRT7/EDEM2/OS9/ARFIP1/ERLEC1/ANXA2/OAZ1/ARHGAP8/PRKD1/ZPR1/CRYAA/CDKN2A/RDX/PARK7/NRDE2/TMEM30A/SORL1/RAPGEF3/CALY/TRIM46/EDEM1/GAS6/ATP9A/SP100/NDRG4/BCAP31/TENM1/EHD2/MAP1B/SIRT6/NUMA1/BMP4/CAPN10/SRC/MAP2K1/FLNA/GCC2/ASPH/IER3
GO:2000107	negative regulation of leukocyte apoptotic process	41	-0.56777544782664	-1.98871153014824	8.11163118735749e-05	0.000615948004773168	0.000356840165521551	5785	tags=59%, list=26%, signal=43%	EFNA1/CCL5/ORMDL3/BCL10/KITLG/TSC22D3/ST6GAL1/KIFAP3/PDCD1/ST3GAL1/ADA/NOC2L/FADD/CCR7/JAK3/DOCK8/ARG2/BCL2/GAS6/IDO1/BMP4/SELENOS/SLC39A10/AXL
GO:1903008	organelle disassembly	69	-0.496741041904729	-1.90771994457777	8.16199447416346e-05	0.000618985773827422	0.000358600051102373	6110	tags=48%, list=28%, signal=35%	SKIC3/NEMF/EIF4E2/EIF2D/PLK3/TRIM21/LTN1/ZNF598/ASCC3/SKIC8/TRIP4/GCN1/KLC1/CDK5RAP3/RACK1/DDRGK1/RRP7A/STX5/SPAST/TRNT1/SAYSD1/RNF25/PTRH1/KAT5/CHKA/PLIN2/DYRK3/KIF5B/VCP/PELO/ANKZF1/NEDD9/PLIN3
GO:0031099	regeneration	160	-0.405111177420449	-1.74604929483837	8.18359197565897e-05	0.000619837080437744	0.000359093242718196	4700	tags=34%, list=21%, signal=27%	EPPK1/COL6A1/RGMA/NACA/CPQ/CDKN1B/APOA5/MATN2/CCND1/FIGNL2/NR0B2/SCARF1/HDGFL2/APOA4/LARGE1/BAK1/NINJ2/PTPN3/IHH/BIN3/RTN4R/ADAM15/GRN/BCL2/TEC/PTPRU/RTN4RL2/TSPO/CTNNA1/FOLR1/FZD9/KREMEN1/GAS6/CD9/MCUB/IFRD1/YAP1/PTPRS/WNT10B/RPS15/ADM/MAP1B/EGFR/FZD7/NOTCH1/TGFBR3/VPS54/MAP2K1/ANXA3/KLF4/MMP2/FLNA/KLK6/SPP1/AXL
GO:0007565	female pregnancy	130	-0.41881515618229	-1.76485083651696	8.25726484642125e-05	0.000624625502812828	0.000361867342836502	2538	tags=26%, list=12%, signal=23%	IHH/RGS2/EPOR/FKBP4/H3-3B/FUT7/FOS/ITGA5/BCL2/LIF/SYDE1/DSG2/TPPP3/ADCY7/SLC38A2/IDO1/APOL2/ADM/ITGA3/FOSB/CAPN2/SMURF2/SLC2A1/CTSB/OVGP1/PCSK5/JUNB/ITGA2/STC2/COL16A1/DDR1/MMP2/CLDN4/SPP1
GO:0046879	hormone secretion	224	-0.363515373478486	-1.6235255841648	8.32798835906751e-05	0.000629178994106036	0.000364505339183885	6381	tags=42%, list=29%, signal=30%	FKBP1B/PFKFB2/SLC16A1/GAL/C1QTNF1/F2/SLC16A2/NOS2/SERP1/RAB11FIP5/BMP8A/MAFA/CASR/GNAS/SNAP23/KDM5B/ZBED6/CCL5/SMPD3/SLC8B1/RAB11FIP3/STX4/SNX4/NDUFAF2/SNX19/CPLX1/EDN1/RBM4/PICK1/EXOC3L1/GABBR1/GNAZ/BMP6/CLTRN/GNAO1/SIRT4/VSNL1/PPARG/FOXA2/TCIRG1/NR0B2/PLA2G3/ACVR2B/AIMP1/C2CD2L/REST/EIPR1/BRSK2/TRPM4/ADRA2C/HCAR2/BAD/KISS1/NIBAN2/CRY1/SYTL4/LIF/PRKD1/TSPO/VGF/GLUD1/AACS/RFX3/PARK7/FZD4/CCDC186/RAB8B/SELENOM/ITPR1/STXBP4/KCNJ11/STXBP3/RAPGEF3/SMAD4/TIAM1/PIM3/LRP5/SIRT6/TRPV4/PSMD9/LRRC8A/EGFR/CAPN10/SLC9B2/SOX4/TMF1/DOC2B/LTBP4/F2RL1/INHBB/MYRIP/SPP1/IL11
GO:0009117	nucleotide metabolic process	432	-0.31873876645935	-1.50365814532814	8.41147106074744e-05	0.000634683725492761	0.000367694422099925	6779	tags=40%, list=31%, signal=28%	CNP/P2RX7/PRKAA2/TGFB1/PTHLH/HINT1/NDUFB6/NDUFC2/NME6/SDHD/NDUFA11/NDUFS8/NDUFA8/GPI/OGDHL/PFKFB2/GALK1/NDUFS4/NDUFA2/EIF6/ATP5F1D/SLC4A4/NAXE/GMPR2/OPA1/RAN/INSR/LACC1/ATP6V1A/ATP1A2/BPNT1/NT5C3B/OGG1/ACTN3/GPD1L/ADPGK/ATP5PD/NME1/MDH1/SULT1A1/DCTPP1/NUDT18/ZBTB20/PFAS/NME9/PDE4A/NDUFB8/ADCY6/NME2/SMUG1/NT5C/TYMP/FOXK1/PDE4C/RPIA/NDUFB2/NDUFS5/COL6A1/TPI1/MAGI3/PDE5A/NAXD/QPRT/CMPK1/NUPR1/FIS1/ATP5F1B/PRDX5/PGLS/ND6/TPST2/GUK1/HDAC4/IDH2/NDUFB7/PGK1/SULT1B1/SLC25A25/ATP1B1/PGAM1/NDUFA13/PARG/PARP10/ENO1/ATP6V1B2/TREM2/SULT2B1/ALDOC/BPGM/NEIL2/NPPB/KYNU/RHOQ/PPAT/ADA/ITPA/NME3/APP/ALDOA/NME7/GNAI3/BAD/NUDT4B/ATP5F1A/UCHL1/PDE4D/GDA/NTHL1/NMNAT1/ASMTL/NUDT2/ANTKMT/STOML2/SLC52A3/NOS3/TSPO/PNP/TMSB4X/ADSL/PARK7/TJP2/PDE2A/PKM/DCTD/RFK/IMPDH2/NDUFS7/ADCY7/PRXL2C/PINK1/RORA/NT5C2/PFKFB3/NDUFV1/NQO1/CDA/FDXR/EPHA2/NDUFS1/ADCY3/CLPX/IDO1/HK1/PAPSS1/AMPD3/SIRT6/NADSYN1/HSPA8/SULT1C4/HKDC1/REXO2/VCP/ENO2/FLCN/UPP1/SRC/GART/TKT/KCNAB2/NDUFA9/HSPA1B/TALDO1/ENPP1/ADSS2/DDIT4/RRM2B/EFL1/HSPA1A/PC/HK2/TPST1/IMPDH1/PFKP/IER3
GO:0034109	homotypic cell-cell adhesion	80	-0.470426426054011	-1.8378094410426	8.4279758928445e-05	0.000635127161861775	0.00036795132025706	3261	tags=36%, list=15%, signal=31%	ZNF703/BLOC1S4/TYRO3/PTPN6/FERMT3/DSP/TMX1/PEAR1/PTPRU/DSG2/RDX/ILK/TJP2/VPS33B/STXBP3/UBASH3B/CDHR2/EMILIN2/F11R/PDIA2/CD9/COMP/SERPINE2/TSPAN32/SLC7A11/EMILIN1/MYL9/FLNA/RAP2B
GO:0008360	regulation of cell shape	118	-0.427948454144113	-1.77629653037519	8.49396840962833e-05	0.00063929414629646	0.000370365399698629	7886	tags=58%, list=36%, signal=38%	VEGFA/MYL12B/GNA12/BRWD1/CDC42SE1/FYN/ARHGAP35/CRK/PLXNB1/CFAP410/FN1/SEPTIN7/BRWD3/FGD6/PRPF40A/SEMA4D/PLXNA4/LIMD1/F2/EPS8/FES/TAOK2/NF2/CORO1A/RAC3/HPN/MYH9/CDC42EP2/MYO10/GAS2/BAIAP2/CFDP1/EZR/FGD4/SEMA4A/MARK2/PALM/FGD3/ITGA7/MKLN1/ITGB2/ARAP1/PLXNB3/MYH14/ARHGAP18/PLXNA1/RASA1/RHOQ/FMNL3/ALDOA/FAM171A1/MSN/SH3KBP1/DMTN/HEXB/RDX/WDR1/FMNL1/F11R/ARHGEF18/PRAG1/C15orf62/CYFIP1/CDC42EP5/DAPK3/PLEKHO1/BAMBI/PLXND1/FBLIM1
GO:0032609	type II interferon production	75	-0.480102406982298	-1.86975257935733	8.56582426023879e-05	0.000643082484663154	0.000372560116264552	3615	tags=36%, list=17%, signal=30%	DDIT3/CYRIB/FZD5/IRGM/IL23A/RIPK2/APP/FADD/CCR7/PDE4D/SASH3/HLA-A/ARID5A/PRNP/TNFSF4/PYCARD/CEBPG/HRAS/GAS6/IL18/SIRPA/LAPTM5/TRIM27/F2RL1/ISG15/IL27RA/AXL
GO:0032649	regulation of type II interferon production	75	-0.480102406982298	-1.86975257935733	8.56582426023879e-05	0.000643082484663154	0.000372560116264552	3615	tags=36%, list=17%, signal=30%	DDIT3/CYRIB/FZD5/IRGM/IL23A/RIPK2/APP/FADD/CCR7/PDE4D/SASH3/HLA-A/ARID5A/PRNP/TNFSF4/PYCARD/CEBPG/HRAS/GAS6/IL18/SIRPA/LAPTM5/TRIM27/F2RL1/ISG15/IL27RA/AXL
GO:2001236	regulation of extrinsic apoptotic signaling pathway	126	-0.41843753647666	-1.75495683795804	8.62581589844407e-05	0.000646773849549583	0.000374698652710593	6439	tags=50%, list=29%, signal=35%	BIRC6/LGALS3/BID/C8orf44-SGK3/SH3RF1/DEPTOR/NOL3/FAF1/TGFBR1/UNC5B/ACSL5/PMAIP1/STX4/TLR4/HTRA2/ITM2C/THBS1/BCL10/SKIL/NRG1/SRPX/PPP2R1A/HYAL2/IL19/TMBIM1/ATF3/RB1CC1/GCLM/PELI3/APP/FADD/MADD/CAV1/GCLC/ITPRIP/BCL2/NOS3/TMC8/ITGAV/PARK7/CTNNA1/PPP1CA/TNFRSF12A/ICAM1/CTTN/PYCARD/MCL1/STK3/SP100/YAP1/DEDD2/BMP4/TNFSF14/TNFSF12/TRAF2/SRC/HSPA1B/SERPINE1/LMNA/KLF4/HSPA1A/GDNF/ARHGEF2
GO:0031103	axon regeneration	42	-0.560118696217226	-1.96645258258827	8.64267090198888e-05	0.000647225580329393	0.000374960356109239	3652	tags=43%, list=17%, signal=36%	FIGNL2/SCARF1/APOA4/RTN4R/GRN/BCL2/RTN4RL2/TSPO/CTNNA1/FOLR1/KREMEN1/PTPRS/MAP1B/MAP2K1/KLF4/MMP2/FLNA/SPP1
GO:0009914	hormone transport	232	-0.361504661553888	-1.61616777767906	8.6810242814729e-05	0.000649284118974744	0.000376152939355304	6381	tags=41%, list=29%, signal=30%	FKBP1B/PFKFB2/SLC16A1/GAL/C1QTNF1/F2/SLC16A2/NOS2/SERP1/RAB11FIP5/BMP8A/MAFA/CASR/GNAS/SNAP23/KDM5B/ZBED6/CCL5/SMPD3/SLC8B1/RAB11FIP3/STX4/SNX4/NDUFAF2/SNX19/CPLX1/EDN1/RBM4/PICK1/EXOC3L1/GABBR1/GNAZ/BMP6/CLTRN/TUBB1/GNAO1/SIRT4/VSNL1/PPARG/FOXA2/TCIRG1/NR0B2/PLA2G3/ACVR2B/AIMP1/C2CD2L/REST/EIPR1/BRSK2/TRPM4/ADRA2C/HCAR2/BAD/KISS1/SLC3A2/NIBAN2/CRYM/CRY1/SYTL4/LIF/PRKD1/TSPO/VGF/GLUD1/AACS/RFX3/PARK7/FZD4/CCDC186/RAB8B/SELENOM/ITPR1/STXBP4/KCNJ11/STXBP3/RAPGEF3/SMAD4/TIAM1/PIM3/LRP5/SIRT6/TRPV4/PSMD9/LRRC8A/EGFR/CAPN10/SLC9B2/SOX4/TMF1/DOC2B/LTBP4/F2RL1/INHBB/MYRIP/SPP1/IL11
GO:1903510	mucopolysaccharide metabolic process	75	-0.479466137002605	-1.86727463419731	8.71479139463984e-05	0.000650941075265251	0.000377112871934653	3605	tags=35%, list=16%, signal=29%	CHST12/B3GNT7/UGDH/NFKB1/CHST7/CHST6/CHPF/ST3GAL1/GLB1/IDS/EXT2/ST3GAL2/CEMIP2/B3GNT4/HEXB/B4GAT1/HEXA/GLCE/CHST9/CHST15/B3GNT3/CHPF2/ITIH5/PDGFB/CEMIP/CSGALNACT1
GO:0090174	organelle membrane fusion	110	-0.43877130656131	-1.80371021150529	8.72496320762159e-05	0.000650941075265251	0.000377112871934653	5561	tags=46%, list=25%, signal=35%	CORO1A/ZNRF2/CHMP2B/STX6/STX4/VPS8/TBC1D4/CPLX1/ANKRD27/CLTRN/SYT5/BET1/CHMP3/SNAP47/VPS11/ATP13A2/SYT8/EEA1/PLEKHM1/CHMP5/RAB4B/STX10/RAB7B/BNIP1/STX5/TSNARE1/SPHK1/CHMP4C/ANXA2/VPS18/STX7/TOM1/YIPF4/VPS33B/ERC2/CHMP4A/VPS16/NKD2/CHMP7/UVRAG/CPLANE2/RAB34/RUFY1/STX3/VPS41/CHMP1B/DOC2B/CPLX2/RAB20/SYT11/STXBP6
